name,static_instructions_case_big-arr_O0,dynamic_instructions_case_big-arr_O0
extr_linuxnetmac80211wme.c_wme_downgrade_ac.c,26,26
extr_linuxnetmac80211rate.h_rate_control_add_sta_debugfs.c,5,5
extr_linuxnetmac80211wpa.c_ccmp_pn2hdr.c,38,38
extr_linuxnetmac80211rx.c_ieee80211_verify_alignment.c,5,5
extr_linuxnetmac80211mesh_pathtbl.c_mesh_gate_num.c,7,7
extr_linuxnetmac80211scan.c_is_uapsd_supported.c,20,20
extr_linuxnetmplsmpls_iptunnel.c_mpls_encap_size.c,8,8
extr_linuxnetmac802154main.c_ieee802154_setup_wpan_phy_pib.c,15,15
extr_linuxnetmac80211vht.c_ieee80211_sta_cap_chan_bw.c,22,22
extr_linuxnetmac80211vht.c_ieee80211_sta_rx_bw_to_chan_width.c,20,20
extr_linuxnetmac80211wme.c_ieee80211_fix_reserved_tid.c,11,11
extr_linuxnetnetfilteripsetip_set_hash_gen.h_tune_ahash_max.c,20,20
extr_linuxnetmac80211wpa.c_ccmp_hdr2pn.c,30,30
extr_linuxnetmac80211tdls.c_ieee80211_wmm_aci_aifsn.c,21,21
extr_linuxnetmac80211wpa.c_ieee80211_crypto_cs_pn_compare.c,34,5624
extr_linuxnetnetfilteripsetip_set_hash_ipportnet.c_hash_ipportnet6_data_set_flags.c,17,17
extr_linuxnetnetfilteripsetip_set_hash_net.c_hash_net6_data_set_flags.c,11,11
extr_linuxnetnetfilteripsetip_set_hash_netnet.c_hash_netnet6_data_set_flags.c,11,11
extr_linuxnetnetfilteripsetip_set_hash_netport.c_hash_netport6_data_set_flags.c,17,17
extr_linuxnetnetfilteripsetip_set_hash_netiface.c_hash_netiface6_data_set_flags.c,11,11
extr_linuxnetncsincsi-cmd.c_ncsi_calculate_checksum.c,32,2448
extr_linuxnetnetfilteripsetip_set_hash_netportnet.c_hash_netportnet6_data_set_flags.c,17,17
extr_linuxnetnetfilteripvsip_vs_core.c_sysctl_nat_icmp_send.c,6,6
extr_linuxnetnetfilteripvsip_vs_core.c_ip_vs_defrag_user.c,14,14
extr_linuxnetnetfilteripvsip_vs_ctl.c_ip_vs_export_stats_user.c,46,46
extr_linuxnetnetfilteripvsip_vs_ctl.c_ip_vs_svc_fwm_hashkey.c,10,10
extr_linuxnetnetfilteripsetip_set_hash_ipportnet.c_hash_ipportnet4_data_set_flags.c,17,17
extr_linuxnetnetfilteripvsip_vs_est.c_ip_vs_read_estimator.c,38,38
extr_linuxnetnetfilteripvsip_vs_ftp.c_ip_vs_ftp_done_conn.c,7,7
extr_linuxnetnetfilteripsetip_set_hash_net.c_hash_net4_data_set_flags.c,11,11
extr_linuxnetnetfilteripvsip_vs_lblc.c_sysctl_lblc_expiration.c,6,6
extr_linuxnetnetfilteripsetip_set_hash_netport.c_hash_netport4_data_set_flags.c,17,17
extr_linuxnetnetfilteripsetip_set_hash_netportnet.c_hash_netportnet4_data_set_flags.c,17,17
extr_linuxnetnetfilteripsetip_set_hash_netiface.c_hash_netiface4_data_set_flags.c,11,11
extr_linuxnetnetfilteripsetip_set_hash_netnet.c_hash_netnet4_data_set_flags.c,11,11
extr_linuxnetnetfilteripvsip_vs_proto_ah_esp.c_ah_esp_conn_schedule.c,15,15
extr_linuxnetnetfilteripvsip_vs_core.c_sysctl_snat_reroute.c,6,6
extr_linuxnetnetfilteripvsip_vs_conn.c_expire_quiescent_template.c,7,7
extr_linuxnetnetfilteripvsip_vs_core.c_sysctl_expire_nodest_conn.c,6,6
extr_linuxnetnetfilteripvsip_vs_ctl.c_ip_vs_is_af_valid.c,10,10
extr_linuxnetnetfilteripvsip_vs_dh.c_is_overloaded.c,8,8
extr_linuxnetnetfilteripvsip_vs_proto_tcp.c_tcp_state_active.c,11,11
extr_linuxnetnetfilteripvsip_vs_proto_tcp.c_tcp_state_name.c,12,12
extr_linuxnetnetfilteripvsip_vs_est.c_ip_vs_zero_estimator.c,40,40
extr_linuxnetnetfilteripvsip_vs_ftp.c_ip_vs_ftp_init_conn.c,11,11
extr_linuxnetnetfilteripvsip_vs_proto_udp.c_udp_state_name.c,12,12
extr_linuxnetnetfilternf_conntrack_expect.c_exp_proc_remove.c,5,5
extr_linuxnetnetfilteripvsip_vs_lblcr.c_sysctl_lblcr_expiration.c,6,6
extr_linuxnetnetfilternf_conntrack_ecache.c_nf_conntrack_event_init_sysctl.c,6,6
extr_linuxnetnetfilteripvsip_vs_xmit.c___tun_gso_type_mask.c,16,16
extr_linuxnetnetfilternf_conntrack_acct.c_nf_conntrack_acct_init_sysctl.c,6,6
extr_linuxnetnetfilternf_conntrack_helper.c_nf_conntrack_helper_init_sysctl.c,6,6
extr_linuxnetnetfilteripvsip_vs_proto_sctp.c_sctp_state_name.c,12,12
extr_linuxnetnetfilternf_conntrack_proto_dccp.c_dccp_get_net_proto.c,6,6
extr_linuxnetnetfilteripvsip_vs_proto_tcp.c_tcp_state_idx.c,11,11
extr_linuxnetnetfilternf_conntrack_proto_generic.c_generic_kmemdup_sysctl_table.c,7,7
extr_linuxnetnetfilternf_conntrack_proto_dccp.c_dccp_pernet.c,6,6
extr_linuxnetnetfilternf_conntrack_proto_generic.c_nf_generic_should_process.c,6,6
extr_linuxnetnetfilternf_conntrack_proto_icmp.c_icmp_kmemdup_sysctl_table.c,7,7
extr_linuxnetnetfilteripvsip_vs_proto_tcp.c_tcp_timeout_change.c,17,17
extr_linuxnetnetfilternf_conntrack_proto_icmpv6.c_icmpv6_get_net_proto.c,6,6
extr_linuxnetnetfilternf_conntrack_acct.c_nf_conntrack_acct_fini_sysctl.c,5,5
extr_linuxnetnetfilternf_conntrack_expect.c_exp_proc_init.c,6,6
extr_linuxnetnetfilternf_conntrack_proto_icmpv6.c_icmpv6_pernet.c,6,6
extr_linuxnetnetfilternf_conntrack_helper.c_nf_conntrack_helper_fini_sysctl.c,5,5
extr_linuxnetnetfilternf_conntrack_ecache.c_nf_conntrack_event_fini_sysctl.c,5,5
extr_linuxnetnetfilternf_conntrack_netlink.c_expect_iter_all.c,7,7
extr_linuxnetnetfilternf_conntrack_proto_sctp.c_sctp_kmemdup_sysctl_table.c,7,7
extr_linuxnetnetfilternf_conntrack_proto_dccp.c_dccp_kmemdup_sysctl_table.c,8,8
extr_linuxnetnetfilternf_conntrack_proto_generic.c_generic_pernet.c,6,6
extr_linuxnetnetfilternf_conntrack_proto_generic.c_generic_get_net_proto.c,6,6
extr_linuxnetnetfilternf_conntrack_proto_tcp.c_tcp_get_net_proto.c,6,6
extr_linuxnetnetfilternf_conntrack_proto_icmp.c_icmp_get_net_proto.c,6,6
extr_linuxnetnetfilternf_conntrack_proto_tcp.c_tcp_pernet.c,6,6
extr_linuxnetnetfilternf_conntrack_proto_icmp.c_icmp_pernet.c,6,6
extr_linuxnetnetfilternf_conntrack_proto_udp.c_udp_kmemdup_sysctl_table.c,7,7
extr_linuxnetnetfilternf_conntrack_proto_icmpv6.c_icmpv6_kmemdup_sysctl_table.c,7,7
extr_linuxnetnetfilternf_conntrack_standalone.c_nf_conntrack_standalone_fini_proc.c,5,5
extr_linuxnetnetfilternf_conntrack_standalone.c_nf_conntrack_standalone_init_proc.c,6,6
extr_linuxnetnetfilternf_conntrack_timestamp.c_nf_conntrack_tstamp_fini_sysctl.c,5,5
extr_linuxnetnetfilternf_conntrack_proto_sctp.c_sctp_get_net_proto.c,6,6
extr_linuxnetnetfilternf_flow_table_ip.c_ip_has_options.c,10,10
extr_linuxnetnetfilternf_conntrack_proto_sctp.c_sctp_pernet.c,6,6
extr_linuxnetnetfilternf_log.c_netfilter_log_sysctl_init.c,6,6
extr_linuxnetnetfilternf_synproxy_core.c_synproxy_check_timestamp_cookie.c,41,41
extr_linuxnetnetfilternf_tables_api.c_nf_tables_alloc_handle.c,9,9
extr_linuxnetnetfilternfnetlink_queue.c_nfq_id_after.c,12,12
extr_linuxnetnetfilternf_conntrack_proto_tcp.c_tcp_kmemdup_sysctl_table.c,7,7
extr_linuxnetnetfilternf_conntrack_proto_udp.c_udp_pernet.c,6,6
extr_linuxnetnetfilterx_tables.c_verdict_ok.c,10,10
extr_linuxnetnetfilternf_conntrack_proto_udp.c_udp_get_net_proto.c,6,6
extr_linuxnetnetfilterxt_CT.c_xt_ct_destroy_timeout.c,5,5
extr_linuxnetnetfilternf_conntrack_standalone.c_nf_conntrack_standalone_fini_sysctl.c,5,5
extr_linuxnetnetfilterxt_hashlimit.c_rateinfo_recalc.c,45,45
extr_linuxnetnetfilternf_conntrack_timestamp.c_nf_conntrack_tstamp_init_sysctl.c,6,6
extr_linuxnetnetfilternf_conntrack_standalone.c_nf_conntrack_standalone_init_sysctl.c,6,6
extr_linuxnetnetfilterxt_multiport.c_check.c,28,28
extr_linuxnetnetfilternf_log.c_netfilter_log_sysctl_exit.c,5,5
extr_linuxnetnetfilternf_sockopt.c_overlap.c,16,16
extr_linuxnetnetfilterxt_recent.c_recent_proc_net_init.c,6,6
extr_linuxnetnetfilternf_tables_trace.c_nft_trace_have_verdict_chain.c,13,13
extr_linuxnetnetfilternf_tables_api.c_lockdep_commit_lock_is_held.c,6,6
extr_linuxnetnetfilternft_quota.c_nft_quota_invert.c,8,8
extr_linuxnetnetlabelnetlabel_kapi.c_netlbl_bitmap_setbit.c,30,30
extr_linuxnetnetfilterx_tables.c_xt_proto_fini.c,6,6
extr_linuxnetnetlinkaf_netlink.c_netlink_ioctl.c,9,9
extr_linuxnetnetfilterxt_time.c_is_leap.c,14,14
extr_linuxnetnetfilterxt_conntrack.c_port_match.c,21,21
extr_linuxnetnfcdigital.h_digital_skb_check_crc_none.c,6,6
extr_linuxnetnfchcicore.c_nfc_hci_reset_pipes_per_host.c,11,11
extr_linuxnetnetfilterxt_hashlimit.c_xt_hashlimit_len_to_chunks.c,9,9
extr_linuxnetnfchcicore.c_hci_deactivate_target.c,7,7
extr_linuxnetnetfilterxt_recent.c_recent_proc_net_exit.c,5,5
extr_linuxnetnfchcicore.c_nfc_hci_set_clientdata.c,9,9
extr_linuxnetnetfilterxt_tcpudp.c_port_match.c,21,21
extr_linuxnetnfchcillc_shdlc.c_llc_shdlc_w_used.c,14,14
extr_linuxnetnfchcillc_nop.c_llc_nop_start.c,6,6
extr_linuxnetnfchcillc_shdlc.c_llc_shdlc_x_lteq_y_lt_z.c,27,27
extr_linuxnetnfcdigital.h_digital_skb_add_crc_none.c,5,5
extr_linuxnetnfcncihci.c_nci_hci_result_to_errno.c,20,20
extr_linuxnetnfcnciuart.c_nci_uart_tty_poll.c,8,8
extr_linuxnetnetlabelnetlabel_domainhash.c_netlbl_family_match.c,14,14
extr_linuxnetnfcllcp_core.c_nfc_llcp_dsap.c,10,10
extr_linuxnetnfchcicore.c_hci_activate_target.c,8,8
extr_linuxnetopenvswitchactions.c_invalidate_flow_key.c,9,9
extr_linuxnetnfchcicore.c_nfc_hci_get_clientdata.c,7,7
extr_linuxnetnfchcicore.c_nfc_hci_result_to_errno.c,20,20
extr_linuxnetopenvswitchconntrack.h_ovs_ct_clear.c,8,8
extr_linuxnetnfchcillc_shdlc.c_llc_shdlc_x_lt_y_lteq_z.c,26,26
extr_linuxnetnfchcillc_nop.c_llc_nop_stop.c,6,6
extr_linuxnetnfcllcp_commands.c_llcp_tlv8.c,13,13
extr_linuxnetopenvswitchconntrack.h_ovs_ct_init.c,6,6
extr_linuxnetopenvswitchflow.c_clear_vlan.c,13,13
extr_linuxnetopenvswitchactions.c_action_fifo_init.c,9,9
extr_linuxnetnfchcillc.c_nfc_llc_get_data.c,7,7
extr_linuxnetnfcllcp_core.c_nfc_llcp_socket_remote_param_init.c,12,12
extr_linuxnetnfcncilib.c_nci_to_errno.c,15,15
extr_linuxnetopenvswitchflow_netlink.c_check_attr_len.c,14,14
extr_linuxnetpacketinternal.h_pkt_sk.c,6,6
extr_linuxnetopenvswitchdatapath.c_should_fill_actions.c,12,12
extr_linuxnetrdsib_rdma.c_rds_ib_get_mr_info.c,17,17
extr_linuxnetrdsaf_rds.c_rds_ioctl.c,9,9
extr_linuxnetopenvswitchconntrack.h_ovs_ct_exit.c,5,5
extr_linuxnetopenvswitchconntrack.h_ovs_ct_verify.c,7,7
extr_linuxnetrdsib_ring.c_rds_ib_ring_unalloc.c,19,19
extr_linuxnetrdsrds.h_rds_rdma_cookie_key.c,6,6
extr_linuxnetrdsloop.c_rds_loop_conn_path_shutdown.c,5,5
extr_linuxnetrdsrds.h_rdsdebug.c,5,5
extr_linuxnetopenvswitchflow.h___ovs_mac_header_len.c,12,12
extr_linuxnetrfkillcore.c_rfkill_led_trigger_event.c,5,5
extr_linuxnetopenvswitchdatapath.c_should_fill_mask.c,12,12
extr_linuxnetrfkillcore.c_rfkill_led_trigger_unregister.c,5,5
extr_linuxnetopenvswitchflow_netlink.c_validate_masked.c,34,5374
extr_linuxnetphonetdatagram.c_pn_init.c,9,9
extr_linuxnetrdsib_ring.c_rds_ib_ring_oldest.c,7,7
extr_linuxnetrfkillcore.c_user_state_from_blocked.c,16,16
extr_linuxnetrdsib_cm.c_rds_ib_set_protocol.c,9,9
extr_linuxnetroserose_link.c_rose_ftimer_expiry.c,5,5
extr_linuxnetrxrpcaf_rxrpc.c_rxrpc_kernel_check_life.c,8,8
extr_linuxnetrdsrds.h_rds_rs_to_sk.c,6,6
extr_linuxnetrfkillcore.c_rfkill_led_trigger_register.c,6,6
extr_linuxnetrfkillcore.c___rfkill_set_sw_state.c,20,20
extr_linuxnetrxrpcar-internal.h_before_eq.c,12,12
extr_linuxnetrdsloop.c_rds_loop_recv_path.c,6,6
extr_linuxnetrxrpcar-internal.h_after_eq.c,12,12
extr_linuxnetrdsib_send.c_rds_ib_set_wr_signal_state.c,26,26
extr_linuxnetrfkillcore.c_rfkill_update_global_state.c,13,13
extr_linuxnetrxrpcinput.c_rxrpc_input_dup_data.c,13,13
extr_linuxnetrxrpcinsecure.c_none_init_connection_security.c,6,6
extr_linuxnetrxrpcinsecure.c_none_prime_packet_security.c,6,6
extr_linuxnetrxrpcinsecure.c_none_verify_packet.c,11,11
extr_linuxnetroseaf_rose.c_rosecmpm.c,14,14
extr_linuxnetrxrpcaf_rxrpc.c_rxrpc_dummy_notify_rx.c,7,7
extr_linuxnetschedact_ife.c_ife_check_meta_u16.c,11,11
extr_linuxnetrxrpcar-internal.h_after.c,12,12
extr_linuxnetschedact_sample.c_tcf_sample_dev_ok_push.c,12,12
extr_linuxnetrxrpccall_object.c_rxrpc_start_call_timer.c,34,34
extr_linuxnetschedact_mirred.c_tcf_mirred_can_reinsert.c,11,11
extr_linuxnetschedact_ife.c_ife_validate_meta_u16.c,13,13
extr_linuxnetschedcls_api.c_tcf_block_cb_decref.c,9,9
extr_linuxnetrxrpcar-internal.h_before.c,12,12
extr_linuxnetrxrpcinsecure.c_none_clear.c,5,5
extr_linuxnetschedcls_api.c_tcf_chain_held_by_acts_only.c,12,12
extr_linuxnetschedcls_api.c_tcf_block_cb_priv.c,7,7
extr_linuxnetrxrpcinsecure.c_none_locate_data.c,8,8
extr_linuxnetrxrpcinsecure.c_none_secure_packet.c,9,9
extr_linuxnetrxrpcpeer_object.c_rxrpc_kernel_get_rtt.c,9,9
extr_linuxnetschedcls_api.c_tcf_exts_change.c,6,6
extr_linuxnetschedact_ife.c_ife_check_meta_u32.c,11,11
extr_linuxnetschedcls_api.c_tcf_exts_dump.c,7,7
extr_linuxnetschedcls_bpf.c_cls_bpf_exec_opcode.c,11,11
extr_linuxnetschedcls_cgroup.c_cls_cgroup_delete.c,10,10
extr_linuxnetschedact_mirred.c_tcf_mirred_is_act_redirect.c,17,17
extr_linuxnetschedcls_api.c_tcf_chain_hold.c,9,9
extr_linuxnetschedcls_api.c_tc_exts_setup_cb_egdev_call.c,10,10
extr_linuxnetschedcls_flower.c_fl_set_key_flag.c,27,27
extr_linuxnetschedact_ife.c_ife_validate_meta_u32.c,13,13
extr_linuxnetschedcls_cgroup.c_cls_cgroup_init.c,6,6
extr_linuxnetschedcls_api.c_tcf_block_cb_incref.c,9,9
extr_linuxnetschedcls_route.c_from_hash.c,21,21
extr_linuxnetschedcls_matchall.c_mall_delete.c,10,10
extr_linuxnetschedcls_route.c_route4_hash_from.c,8,8
extr_linuxnetschedcls_api.c_tcf_block_offload_in_use.c,7,7
extr_linuxnetschedcls_api.c_tcf_exts_destroy.c,5,5
extr_linuxnetschedcls_route.c_route4_hash_to.c,7,7
extr_linuxnetschedcls_api.c_tcf_exts_dump_stats.c,7,7
extr_linuxnetschedcls_bpf.c_cls_bpf_flags.c,7,7
extr_linuxnetschedcls_fw.c_fw_init.c,6,6
extr_linuxnetschedsch_api.c_tc_bind_tclass.c,8,8
extr_linuxnetschedem_meta.c_fixed_loadavg.c,29,29
extr_linuxnetschedcls_cgroup.c_cls_cgroup_get.c,7,7
extr_linuxnetschedsch_atm.c_atm_tc_dump.c,7,7
extr_linuxnetschedcls_flower.c_fl_get_key_flag.c,27,27
extr_linuxnetschedcls_matchall.c_mall_init.c,6,6
extr_linuxnetschedcls_route.c_route4_hash_iif.c,9,9
extr_linuxnetschedsch_cake.c_cake_calc_overhead.c,53,53
extr_linuxnetschedsch_cake.c_cake_dsrc.c,11,11
extr_linuxnetschedcls_route.c_route4_fastmap_hash.c,8,8
extr_linuxnetschedsch_cake.c_us_to_ns.c,7,7
extr_linuxnetschedsch_cake.c_cake_find.c,7,7
extr_linuxnetschedcls_route.c_to_hash.c,13,13
extr_linuxnetschedsch_cbq.c_cbq_set_lss.c,37,37
extr_linuxnetschedsch_dsmark.c_dsmark_unbind_filter.c,6,6
extr_linuxnetschedsch_fq.c_skb_is_retransmit.c,6,6
extr_linuxnetschedsch_fq_codel.c_fq_codel_find.c,7,7
extr_linuxnetschedsch_api.c_tc_qdisc_dump_ignore.c,18,18
extr_linuxnetschedem_meta.c_meta_var_apply_extras.c,15,15
extr_linuxnetschedsch_cake.c_cake_ddst.c,11,11
extr_linuxnetschedsch_cake.c_cake_bind.c,8,8
extr_linuxnetschedsch_gred.c_tc_index_to_dp.c,8,8
extr_linuxnetschedsch_gred.c_gred_use_ecn.c,8,8
extr_linuxnetschedsch_generic.c_mini_qdisc_rcu_func.c,5,5
extr_linuxnetschedsch_hfsc.c_seg_x2y.c,19,19
extr_linuxnetschedsch_hfsc.c_sm2m.c,11,11
extr_linuxnetschedsch_cake.c_cake_unbind.c,6,6
extr_linuxnetschedsch_fq_codel.c_fq_codel_bind.c,13,13
extr_linuxnetschedsch_cbs.c_cbs_find.c,7,7
extr_linuxnetschedsch_netem.c_netem_find.c,7,7
extr_linuxnetschedsch_ingress.c_ingress_unbind_filter.c,6,6
extr_linuxnetschedsch_dsmark.c_dsmark_valid_index.c,15,15
extr_linuxnetschedsch_fq_codel.c_fq_codel_unbind.c,6,6
extr_linuxnetschedsch_mqprio.c_mqprio_parse_opt.c,28,28
extr_linuxnetschedsch_gred.c_gred_use_harddrop.c,8,8
extr_linuxnetschedsch_hfsc.c_rtsc_init.c,38,38
extr_linuxnetschedsch_hfsc.c_seg_y2x.c,25,25
extr_linuxnetschedsch_red.c_red_use_ecn.c,8,8
extr_linuxnetschedsch_gred.c_gred_store_wred_set.c,14,14
extr_linuxnetschedsch_sfb.c_prob_minus.c,13,13
extr_linuxnetschedsch_htb.c_htb_parent_last_child.c,14,14
extr_linuxnetschedsch_sfb.c_sfb_unbind.c,6,6
extr_linuxnetschedsch_sfb.c_sfb_change_class.c,12,12
extr_linuxnetschedsch_sfb.c_sfb_dump_class.c,10,10
extr_linuxnetschedsch_sfq.c_sfq_find.c,7,7
extr_linuxnetschedsch_prio.c_prio_unbind.c,6,6
extr_linuxnetschedsch_multiq.c_multiq_unbind.c,6,6
extr_linuxnetschedsch_ingress.c_ingress_walk.c,6,6
extr_linuxnetschedsch_qfq.c_qfq_gt.c,12,12
extr_linuxnetschedsch_red.c_red_find.c,7,7
extr_linuxnetschedsch_skbprio.c_skbprio_find.c,7,7
extr_linuxnetschedsch_red.c_red_use_harddrop.c,8,8
extr_linuxnetsctpassociola.c_sctp_association_get_next_tsn.c,17,17
extr_linuxnetsctpchunk.c_sctp_chunk_fail.c,13,13
extr_linuxnetschedsch_sfb.c_sfb_bind.c,8,8
extr_linuxnetschedsch_sfq.c_sfq_unbind.c,6,6
extr_linuxnetschedsch_sfb.c_sfb_delete.c,8,8
extr_linuxnetsctpoutqueue.c_sctp_get_skip_pos.c,24,3329
extr_linuxnetschedsch_sfq.c_sfq_bind.c,13,13
extr_linuxnetsctpoutqueue.c_sctp_cacc_skip_3_1_d.c,15,15
extr_linuxnetsctpprotocol.c_sctp_inet_af_supported.c,11,11
extr_linuxnetsctpsocket.c_sctp_disconnect.c,8,8
extr_linuxnetsctpsm_sideeffect.c_sctp_do_ecn_ce_work.c,11,11
extr_linuxnetschedsch_sfb.c_sfb_find.c,7,7
extr_linuxnetsctpsocket.c_sctp_spp_sackdelay_enable.c,10,10
extr_linuxnetschedsch_tbf.c_tbf_find.c,7,7
extr_linuxnetsctpsocket.c_sctp_hash.c,6,6
extr_linuxnetsctpauth.c___sctp_auth_find_hmacid.c,23,3328
extr_linuxnetsctpstream_interleave.c_sctp_get_skip_pos.c,27,3840
extr_linuxnetsctpstream_sched.c_sctp_sched_fcfs_enqueue.c,6,6
extr_linuxnetsctpobjcnt.c_sctp_objcnt_seq_stop.c,6,6
extr_linuxnetsctpstream_sched.c_sctp_sched_fcfs_init_sid.c,8,8
extr_linuxnetsctpproc.c_sctp_eps_seq_stop.c,6,6
extr_linuxnetsctpstream_sched.c_sctp_sched_fcfs_get.c,10,10
extr_linuxnetsctpstream_sched.c_sctp_sched_fcfs_set.c,9,9
extr_linuxnetsctpoutqueue.c_sctp_cacc_skip_3_1_f.c,10,10
extr_linuxnetsctpsocket.c_sctp_enter_memory_pressure.c,6,6
extr_linuxnetsctpprotocol.c_sctp_register_pf.c,17,17
extr_linuxnetsctpsm_sideeffect.c_sctp_do_ecn_cwr_work.c,8,8
extr_linuxnetsctpstream_sched_rr.c_sctp_sched_rr_get.c,8,8
extr_linuxnetsctpsocket.c_sctp_unhash.c,5,5
extr_linuxnetsctptransport.c_sctp_transport_burst_limited.c,15,15
extr_linuxnetsctpsocket.c_sctp_spp_sackdelay_disable.c,10,10
extr_linuxnetsctpstream_sched.c_sctp_sched_fcfs_dequeue_done.c,6,6
extr_linuxnetsctpstream_sched.c_sctp_sched_fcfs_sched_all.c,5,5
extr_linuxnetsctptransport.c_sctp_transport_dst_confirm.c,7,7
extr_linuxnetsctpstream_sched.c_sctp_sched_fcfs_init.c,6,6
extr_linuxnetsmcsmc_cdc.c_smc_cdc_tx_dismisser.c,9,9
extr_linuxnetsctpstream_sched.c_sctp_sched_fcfs_unsched_all.c,5,5
extr_linuxnetsctpstream_sched.c_sctp_sched_fcfs_free.c,5,5
extr_linuxnetsmcsmc.h_using_ipsec.c,6,6
extr_linuxnetsmcsmc_core.c_smcd_lgr_match.c,16,16
extr_linuxnetsmcsmc_cdc.h_smc_cdc_rxed_any_close.c,13,13
extr_linuxnetsmcsmc_llc.c_smc_llc_tx_handler.c,7,7
extr_linuxnetsctpstream_sched_rr.c_sctp_sched_rr_set.c,9,9
extr_linuxnetsmcsmc_rx.c_smc_rx_pipe_buf_nosteal.c,7,7
extr_linuxnetsmcsmc_close.c_smc_close_sent_any_close.c,13,13
extr_linuxnetsctptransport.c_sctp_transport_burst_reset.c,14,14
extr_linuxnetsocket.c___sock_tx_timestamp.c,24,24
extr_linuxnetstrparserstrparser.c_strp_stop.c,7,7
extr_linuxnetsunrpcauth_gssgss_krb5_mech.c_supported_gss_krb5_enctype.c,11,11
extr_linuxnetsmcaf_smc.c_smc_copy_sock_settings.c,58,58
extr_linuxnetsunrpcauth_gssgss_krb5_crypto.c_arcfour_hmac_md5_usage_to_salt.c,20,20
extr_linuxnetsunrpcauth.c_rpcauth_cache_shrink_count.c,12,12
extr_linuxnetsunrpcauth_gssgss_generic_token.c_der_length_size.c,12,12
extr_linuxnetsmcsmc_cdc.c_smc_cdc_tx_filter.c,16,16
extr_linuxnetsmcsmc_cdc.h_smcd_cdc_msg_to_host.c,30,30
extr_linuxnetsmcsmc_cdc.c_smc_cdc_before.c,12,12
extr_linuxnetsmcsmc_llc.c_smc_llc_link_deleting.c,8,8
extr_linuxnetsmcsmc_pnet.c_smc_pnet_dump_start.c,9,9
extr_linuxnetsunrpcauth_gssgss_mech_switch.c_gss_pseudoflavor_to_datatouch.c,13,13
extr_linuxnetsmcsmc_tx.c_smc_tx_init.c,8,8
extr_linuxnetstrparserstrparser.c_default_read_sock_done.c,7,7
extr_linuxnetsunrpcauth_gssgss_krb5_wrap.c_gss_krb5_padding.c,13,13
extr_linuxnetsunrpcauth.c_pseudoflavor_to_flavor.c,12,12
extr_linuxnetsunrpcauth_gssgss_krb5_mech.c_get_gss_krb5_enctype.c,11,11
extr_linuxnetsunrpcauth_gssgss_mech_switch.c_gss_svc_to_pseudoflavor.c,15,15
extr_linuxnetsunrpcauth_gssauth_gss.c_gss_refresh_null.c,6,6
extr_linuxnetsunrpcauth_gsssvcauth_gss.c_create_use_gss_proxy_proc_entry.c,6,6
extr_linuxnetsunrpcauth_gssgss_generic_token.c_der_read_length.c,12,12
extr_linuxnetsunrpcauth_gsssvcauth_gss.c_fix_priv_head.c,9,9
extr_linuxnetsunrpccache.c_create_cache_proc_entries.c,7,7
extr_linuxnetsunrpcauth_null.c_nul_destroy_cred.c,5,5
extr_linuxnetsunrpcclnt.c_rpc_default_callback.c,6,6
extr_linuxnetsunrpcauth_gsssvcauth_gss.c_total_buf_len.c,13,13
extr_linuxnetsunrpcauth_gssgss_mech_switch.c_gss_pseudoflavor_to_service.c,13,13
extr_linuxnetsunrpcsched.c___rpc_atrun.c,11,11
extr_linuxnetsunrpcclnt.c_rpc_task_need_encode.c,11,11
extr_linuxnetsunrpcsched.c_rpc_task_set_debuginfo.c,5,5
extr_linuxnetsunrpcsvc.c___svc_init_bc.c,5,5
extr_linuxnetsunrpcauth_gsssvcauth_gss.c_destroy_use_gss_proxy_proc_entry.c,5,5
extr_linuxnetsunrpcauth_gssgss_mech_switch.c_mech_supports_pseudoflavor.c,13,13
extr_linuxnetsunrpcsvcsock.c_svc_udp_kill_temp_xprt.c,5,5
extr_linuxnetsunrpcsvc_xprt.c_svc_pool_stats_stop.c,6,6
extr_linuxnetsunrpcxdr.c_xdr_restrict_buflen.c,32,32
extr_linuxnetsunrpcauth_gsssvcauth_gss.c_round_up_to_quad.c,8,8
extr_linuxnetsunrpcxprt.c_xprt_set_retrans_timeout_def.c,10,10
extr_linuxnetsunrpcclnt.c_rpc_call_start.c,8,8
extr_linuxnetsunrpcauth_null.c_nul_match.c,8,8
extr_linuxnetsunrpcclnt.c_rpc_task_force_reencode.c,11,11
extr_linuxnetsunrpcxprtmultipath.c_xprt_iter_no_rewind.c,5,5
extr_linuxnetsunrpcsvc.c_choose_pool.c,13,13
extr_linuxnetsunrpcsched.c_rpc_set_waitqueue_owner.c,12,12
extr_linuxnetsunrpcsched.c_rpc_wake_up_next_func.c,7,7
extr_linuxnetsunrpcclnt.c_rpcproc_decode_null.c,8,8
extr_linuxnetsunrpcauth_null.c_nul_destroy.c,5,5
extr_linuxnetsunrpcxprtrdmasvc_rdma_sendto.c_svc_rdma_prep_reply_hdr.c,5,5
extr_linuxnetsunrpcxprtrdmasvc_rdma_transport.c_svc_rdma_kill_temp_xprt.c,5,5
extr_linuxnetsunrpcsvcsock.c_svc_udp_prep_reply_hdr.c,5,5
extr_linuxnetsunrpcxprtrdmatransport.c_xprt_rdma_disable_swap.c,5,5
extr_linuxnetsunrpcxdr.c_xdr_set_scratch_buffer.c,13,13
