name,static_instructions_case_big-arr_O0,dynamic_instructions_case_big-arr_O0
extr_linuxfsreiserfsacl.h_reiserfs_acl_count.c,20,20
extr_linuxdriverspnpresource.c_pnp_resource_type.c,13,13
extr_radare2librasmarchtms320c55x_plushashtable.c_get_hashfunc_14.c,12,12
extr_reactossdklib3rdpartylibxml2xmlmemory.c_xmlGcMemSetup.c,31,31
extr_linuxsoundsocatmelatmel_ssc_dai.c_atmel_ssc_cfs.c,14,14
extr_linuxdriversscsiufsufs-hisi.c_ufs_hisi_set_pm_lvl.c,11,11
extr_darwin-xnuosfmkbankbank.c_bank_get_bank_account_ledger.c,16,16
extr_linuxarchx86kernelcpumcheckmce.c_mce_is_correctable.c,16,16
extr_reactosdll3rdpartylibtifftif_dirread.c_TIFFReadDirEntryCheckRangeShortSlong.c,12,12
extr_linuxsoundfirewireoxfw..amdtp-stream.h_amdtp_stream_pcm_running.c,12,12
extr_linuxtoolstestingselftestsnetudpgso_bench_tx.c_sigint_handler.c,8,8
extr_darwin-xnuosfmkkernsched_prim.c_sched_check_spill.c,6,6
extr_linuxdriversgpudrmi915intel_sprite.c_snb_sprite_format_mod_supported.c,18,18
extr_linuxarchpowerpckvmbook3s_64_mmu.c_mmu_pagesize.c,16,16
extr_hashcatdepsLZMA-SDKCLzFind.c_MatchFinder_GetSubValue.c,11,11
extr_radare2librasmpasm_lm32.c_is_pseudo_instr_mvi.c,14,14
extr_linuxdriversmddm-cache-target.c___iot_io_end.c,16,16
extr_kphp-kdbbayesbayes-data.c_correct_lang.c,14,14
extr_linuxmmhuge_memory.c_hugepage_exit_sysfs.c,5,5
extr_mpvvideomp_image_pool.c_mp_image_pool_set_allocator.c,13,13
extr_linuxdriversgpudrmamdamdgpuamdgpu_atomfirmware.c_convert_atom_mem_type_to_vram_type.c,23,23
extr_linuxdriversgpudrmradeonatombios_encoders.c_radeon_atom_ext_disable.c,5,5
extr_linuxdriversnetethernetbroadcombnxtbnxt.c_bnxt_hwmon_open.c,5,5
extr_Mirai-Source-Codeloadersrcconnection.c_can_consume.c,22,22
extr_darwin-xnubsdnetdlil.c_ifproto_media_input_v1.c,9,9
extr_linuxdriversrtcrtc-hid-sensor-time.c_hid_time_value.c,21,21
extr_FFmpeglibavcodecx86hpeldsp_init.c_hpeldsp_init_3dnow.c,6,6
extr_linuxarchpowerpcplatformspowernvpci-ioda.c_pnv_pci_is_m64.c,25,25
extr_linuxdriversnetethernetsfcfalconnet_driver.h_ef4_channel_has_tx_queues.c,16,16
extr_linuxdriversusbdwc3core.h_dwc3_otg_init.c,5,5
extr_linuxdriversnetethernetintelixgbeixgbe_x550.c_ixgbe_fc_autoneg_fiber_x550em_a.c,11,11
extr_linuxdriversacpiacpicautstrsuppt.c_acpi_ut_detect_octal_prefix.c,14,14
extr_linuxdrivershwmonasb100.c_DIV_TO_REG.c,18,18
extr_linuxdriversmediausbpvrusb2pvrusb2-hdw.c_ctrl_channelprog_get.c,12,12
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_RB_STENCILREFMASK_STENCILREF.c,9,9
extr_kphp-kdbsearchsearch-index.c_percent.c,11,11
extr_mongooseexamplesPIC32mqtt_clientfirmwaresrcsystem_configmx795_CC3100_e16frameworksystemconsolesrcsys_console_static.c_SYS_CONSOLE_Deinitialize.c,6,6
extr_radare2librbinp......shlrlz4lz4.c_LZ4_hash4.c,16,16
extr_linuxtoolstestingselftestsrcutortureformalsrcu-cbmcsrclocks.h_completion_done.c,7,7
extr_linuxfsbtrfssuper.c_is_subvolume_inode.c,13,13
extr_opensslsslssl_sess.c_SSL_set_session_ticket_ext_cb.c,17,17
extr_linuxdriversscsiaic7xxxaic7xxx_osm.c_ahc_platform_abort_scbs.c,13,13
extr_linuxdriversinputmousecyapa_gen5.c_cyapa_pip_bl_activate.c,6,6
extr_php-srcextffiffi.c_zend_ffi_cdata_it_move_forward.c,11,11
extr_mpvplayerplayloop.c_chapter_start_time.c,17,17
extr_linuxdriversnfcmicroreadi2c.c_microread_i2c_enable.c,6,6
extr_linuxdriverscryptoamcccrypto4xx_alg.c_set_dynamic_sa_command_0.c,56,56
extr_linuxdriversinfinibandhwmthcamthca_qp.c_to_ib_qp_access_flags.c,19,19
extr_linuxkerneltimetime.c___timespec64_to_jiffies.c,27,27
extr_darwin-xnubsdnetdlil.c_ifproto_media_ioctl.c,9,9
extr_linuxdriversxenxen-scsiback.c_scsiback_check_true.c,6,6
extr_scrcpyappsrcvideo_buffer.c_video_buffer_swap_frames.c,15,15
extr_linuxtoolsperfutilbpf-prologue.c_check_pos.c,18,18
extr_linuxnetbatman-advbat_v.h_batadv_v_mesh_free.c,5,5
extr_linuxarchpowerpcmmhash64_64k.c_hpte_soft_invalid.c,11,11
extr_linuxdriversgpudrmbridgeadv7511adv7511.h_adv7533_attach_dsi.c,7,7
extr_linuxdriversblockrbd.c_rbd_layout_is_fancy.c,12,12
extr_linuxdriversiioadcat91-sama5d2_adc.c_at91_adc_get_sample_freq.c,7,7
extr_linuxnetbluetooth6lowpan.c_bdaddr_type.c,11,11
extr_reactosdllwin32comctl32header.c_HEADER_SetBitmapMargin.c,13,13
extr_linuxfscifsfile.c_cifs_convert_flags.c,13,13
extr_linuxkernelpowersnapshot.c_count_highmem_image_pages.c,6,6
extr_linuxdriversnetethernetcaviumcommoncavium_ptp.c_cavium_ptp_enable.c,9,9
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_fbdev_output_poll_changed.c,5,5
extr_linuxdriversgpudrmmsmdispmdp5mdp5.xml.h_MDP5_PIPE_CSC_1_PRE_CLAMP_REG_HIGH.c,9,9
extr_linuxdriversusbhostoxu210hp-hcd.c_oxu_bus_suspend.c,6,6
extr_reactosdllwin32jscriptjsstr.h_jsstr_length.c,9,9
extr_linuxdriversgpudrmamddisplaydcdce110dce110_timing_generator.c_dce110_timing_generator_apply_front_porch_workaround.c,15,15
extr_linuxdriversnetethernetchelsiocxgb4vfsge.c_sgl_len.c,14,14
extr_nodemcu-firmwareappfatfsff.c_st_dword.c,39,39
extr_linuxdriversnetethernetnetronomenfpbpf..nfpcorenfp_nsp.h_nfp_eth_can_support_fec.c,12,12
extr_linuxdriversi2ci2c-core-smbus.c_crc8.c,21,114
extr_linuxfskernfsdir.c_kernfs_lockdep.c,6,6
extr_linuxdriversinfinibandcoremad.c_is_snooping_sends.c,7,7
extr_linuxarchpowerpcplatformspseriesoffline_states.h_set_cpu_current_state.c,6,6
extr_linuxkernelpowersuspend.c_suspend_test.c,6,6
extr_linuxnetschedsch_dsmark.c_dsmark_valid_index.c,15,15
extr_linuxdriverslightnvmpblk.h_pblk_ppa_to_pos.c,10,10
extr_linuxdriverss390ciodevice_fsm.c_ccw_device_delay_verify.c,9,9
extr_linuxdriversgpudrmgma500psb_device.c_psb_power_down.c,6,6
extr_linuxmmzbud.c_num_free_chunks.c,10,10
extr_linuxkernelrelay.c_relay_page_release.c,6,6
extr_linuxdriversnetethernetmellanoxmlx5coresriov.c_mlx5_sriov_is_enabled.c,14,14
extr_linuxdriverscryptomarvellcesa.h_mv_cesa_dma_process.c,15,15
extr_linuxdriversttyserialmxs-auart.c_mxs_auart_verify_port.c,19,19
extr_linuxkerneltracetrace_branch.c_annotated_branch_stat_start.c,6,6
extr_kphp-kdbnetnet-tcp-rpc-server.c_tcp_rpcs_do_wakeup.c,6,6
extr_radare2librbinpbin_ldr_linux.c_load.c,22,22
extr_linuxdriversvideofbdevmatroxmatroxfb_g450.c_matroxfb_g450_verify_mode.c,14,14
extr_linuxdriversvhostscsi.c_vhost_scsi_to_tcm_attr.c,15,15
extr_linuxdriversnetethernetemulexbenetbe_main.c_be_convert_mc_type.c,24,24
extr_linuxkernelbpfbtf.c_btf_int_encoding_str.c,19,19
extr_linuxdriversatapata_hpt3x2n.c_hpt3x2n_use_dpll.c,16,16
extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_ioctl_set.c_rtw_set_scan_mode.c,16,16
extr_linuxdriversgpudrmi915i915_gem.c_to_rps_client.c,9,9
extr_linuxdriversvideofbdevsisinit301.c_SiS_IsDualLink.c,6,6
extr_linuxarcharm64kvmsys_regs.h_read_zero.c,9,9
extr_reactosdllwin32mmdevapimain.c_get_priority_string.c,14,14
extr_BGAQRCode-Androidzbarsrcmainjnilibiconv-1.15libbig5hkscs1999.h_big5hkscs1999_reset.c,22,22
extr_linuxdriversstagingmostvideovideo.c_comp_set_format_struct.c,24,24
extr_linuxarcharmmach-davinciboard-da830-evm.c_da830_evm_init_nand.c,5,5
extr_linuxdriverscryptoqatqat_c62xadf_c62x_hw_data.c_adf_clean_hw_data_c62x.c,10,10
extr_linuxdriversssbpci.c_ssb_pci_get_boardinfo.c,16,16
extr_linuxdriverspciquirks.c_pci_quirk_xgene_acs.c,18,18
extr_labenginecodebspcl_math.c__VectorMA.c,32,32
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_SP_DS_OUT_REG_B_COMPMASK.c,9,9
extr_reactosmodulesrosappsapplicationsnetncftplibncftputil.c_SetSockBufSize.c,8,8
extr_linuxdriverspinctrlpinctrl-falcon.c_falcon_pinconf_group_dbg_show.c,7,7
extr_linuxarchpowerpckvmbook3s_32_mmu.c_sr_valid.c,11,11
extr_reactosdllwin32shell32winebrsfolder.c_BrsFolder_OnWindowPosChanging.c,13,13
extr_linuxdriversusbdwc3core.h_dwc3_is_usb3.c,13,13
extr_linuxdrivershwmonadt7462.c_temp_label.c,13,13
extr_linuxdriversatalibata.h_zpodd_post_poweron.c,5,5
extr_linuxsecurityintegrityevm..integrity.h_integrity_init_keyring.c,6,6
extr_linuxdriversgpudrmradeonci_dpm.c_ci_get_sleep_divider_id_from_clock.c,36,36
extr_linuxdriversgpudrmamdamdgpunbio_v7_0.c_nbio_v7_0_enable_doorbell_selfring_aperture.c,6,6
extr_linuxdriversnetethernetmellanoxmlxswswitchx2.c_mlxsw_sx_from_ptys_supported_port.c,26,26
extr_gitapply.c_name_terminate.c,12,12
extr_linuxdriversnetwirelessathwil6210txrx.h_wil_ring_used_tx.c,19,19
extr_emscriptensystemlibpthreadlibrary_pthread_stub.c_pthread_mutex_trylock.c,6,6
extr_FFmpeglibavfilteraf_superequalizer.c_hn_imp.c,15,15
extr_linuxdriversnetethernetnetronomenfpnfpcorenfp_cppcore.c_nfp_cpp_device.c,6,6
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_has_incompat_log_feature.c,13,13
extr_linuxfsautofsinode.c_autofs_clean_ino.c,14,14
extr_linuxdriversmediarcrc-core-priv.h_lirc_bpf_free.c,5,5
extr_swayswaytreeoutput.c_output_get_box.c,22,22
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_DBGC_CFG_DBGBUS_BYTEL_1_BYTEL13.c,9,9
extr_linuxkernelbpfsockmap.c_sock_map_lookup.c,7,7
extr_twemproxysrcprotonc_redis.c_redis_argx.c,13,13
extr_linuxdriverscpufreqsa1110-cpufreq.c_sdram_set_refresh.c,11,11
extr_linuxdriversstagingmediaimx074imx074.c_imx074_get_selection.c,16,16
extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_rf.c_rtw_freq2ch.c,15,15
extr_radare2librasmarchtms320c55x_plushashtable.c_get_hashfunc_54.c,20,20
extr_linuxarchc6xkernelptrace.c_task_user_regset_view.c,6,6
extr_linuxdriversclkstclkgen-fsyn.c_clk_fs660c32_vco_get_params.c,15,15
extr_linuxsoundpcies1938.c_snd_es1938_info_single.c,26,26
extr_emscriptensystemliblibcmuslsrcthreadpthread_spin_init.c_pthread_spin_init.c,9,9
extr_SoftEtherVPNsrcMayaquaMemory.c_ReadBufRemainSize.c,18,18
extr_linuxsoundpcics5535audiocs5535audio.h_olpc_quirks.c,7,7
extr_linuxdriversnetcanusbkvaser_usbkvaser_usb_hydra.c_kvaser_usb_hydra_set_mode.c,14,14
extr_anypixelfirmwarecontrollerThirdPartySPLsrcstm32f4xx_sdio.c_SDIO_CmdStructInit.c,18,18
extr_linuxarchx86kernelcpuintel_rdt_rdtgroup.c_is_rmid_match.c,13,13
extr_reactosdlldirectxwinewined3dutils.c_pixelformat_for_depth.c,14,14
extr_redisdepsjemallocsrcctl.c_ctl_accum_arena_stats_u64.c,11,11
extr_linuxarchx86kerneli8259.c_legacy_pic_uint_noop.c,5,5
extr_linuxdriversnetethernetqlogicqedqed_cxt.c_qed_cxt_set_cli.c,12,12
extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_security.c_secmicputuint32.c,24,77
extr_linuxarchx86kvmemulate.c_string_insn_completed.c,19,19
extr_kittyglfwnull_window.c__glfwPlatformWindowHovered.c,6,6
extr_timescaledbsrcdimension.c_hyperspace_get_num_dimensions_by_type.c,13,13
extr_linuxdrivershwmonasb100.c_ASB100_PWM_FROM_REG.c,7,7
extr_linuxarchpowerpckernelhw_breakpoint.c_hw_breakpoint_pmu_read.c,5,5
extr_hashcatdepsLZMA-SDKCMtCoder.c_MtProgressThunk_CreateVTable.c,8,8
extr_linuxarchpowerpckvmbook3s_32_mmu.c_kvmppc_mmu_book3s_32_is_dcbz32.c,6,6
extr_linuxnetbatman-advlog.h_batadv_debug_log_setup.c,6,6
extr_linuxfsnfsflexfilelayout..pnfs.h_nfs4_lgopen_release.c,5,5
extr_linuxnetnetfilternf_conntrack_proto_sctp.c_sctp_pernet.c,6,6
extr_linuxdriversnetethernetatherosatlxatlx.c_atlx_fix_features.c,15,15
extr_emscriptensystemliblibcmuslsrcprocessposix_spawnattr_setflags.c_posix_spawnattr_setflags.c,11,11
extr_hashcatdepsLZMA-SDKC7zStream.c_SecToLook_CreateVTable.c,8,8
extr_FFmpeglibavcodecdecode.c_guess_correct_pts.c,55,55
extr_linuxarchmipspcimsi-xlp.c_nlm_link_msiirq.c,11,11
extr_linuxfsnfsdpnfs.h_nfsd4_setup_layout_type.c,5,5
extr_linuxdriversnetwirelessquantennaqtnfmaccore.c_qtnf_mac_get_free_vif.c,11,11
extr_opensslcryptorandrand_lib.c_rand_pool_entropy_needed.c,12,12
extr_linuxsoundisasbemu8000.c_mixer_fm_depth_info.c,16,16
extr_linuxsoundspiat73c213.c_snd_at73c213_aux_capture_volume_info.c,16,16
extr_labq3map2libspicomodelpicomodel.c_PicoGetShaderMapName.c,14,14
extr_linuxdriversnetethernetsamsungsxgbesxgbe_desc.c_sxgbe_tx_ctxt_desc_get_owner.c,7,7
extr_linuxdriversnetethernetmarvellskge.c_skge_get_regs_len.c,6,6
extr_linuxdriversscsibfabfa_fcpim.h_bfa_ioim_maxretry_reached.c,17,17
extr_linuxdriversnetethernetfealnx.c_netdev_get_msglevel.c,6,6
extr_linuxdriversttyserialsunhv.c_sunhv_stop_rx.c,5,5
extr_linuxdriversusbgadgetu_os_desc.h___usb_ext_prop_ptr.c,10,10
extr_skynet3rdlua-md5md5.c_inic_digest.c,13,13
extr_linuxcryptomd4.c_F.c,13,13
extr_linuxtoolsperfuibrowsers....utildata.h_perf_data__is_pipe.c,7,7
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_GRAS_SC_VIEWPORT_SCISSOR_TL_0_X.c,9,9
extr_reactossdklib3rdpartylibwinedebug.c_release_temp_buffer.c,6,6
extr_linuxtoolsperfutilscripting-engines....utilsymbol.h_symbol__priv.c,10,10
extr_linuxdriversgpudrmmsmadrenoadreno_pm4.xml.h_CP_SET_RENDER_MODE_2_ADDR_0_HI.c,9,9
extr_h2olibcommonurl.c_decode_hex.c,22,22
extr_linuxtoolsusbusbiplibsrcvhci_driver.c_get_devid.c,10,10
extr_linuxarchpowerpcperfpower9-pmu.c_power9_bhrb_filter_map.c,28,28
extr_reactosmodulesrosappstemplatesmdichildwnd.c_OnSize.c,11,11
extr_linuxdriversnetethernetqlogicqedqed_vf.c_qed_vf_get_num_mac_filters.c,13,13
extr_linuxdriversedaci5400_edac.c_determine_amb_present_reg.c,19,19
extr_radare2libriopio_windbg.c___lseek.c,24,24
extr_tenginesrccorengx_string.c_ngx_atosz.c,34,34
extr_linuxdriversvideofbdevacornfb.c_acornfb_update_dma.c,11,11
extr_libuicommonareaevents.c_uiprivClickCounterClick.c,73,73
extr_linuxdriversinfinibandhwi40iwi40iw_osdep.h_set_64bit_val.c,13,13
extr_linuxdriversmediadvb-frontendstda8261.c_tda8261_get_frequency.c,14,14
extr_linuxdriverss390cryptozcrypt_msgtype50.c_get_rsa_crt_fc.c,18,18
extr_libuvsrcunixstream.c_uv__handle_fd.c,17,17
extr_reactosdllwin32dbghelpmacho_module.c_macho_read_wine_loader_dbg_info.c,6,6
extr_linuxcryptosha512_generic.c_Ch.c,13,13
extr_reactosmodulesrostestswinetestsntdllrtl.c___my_ushort_swap.c,10,10
extr_ccvlibccv_numeric.c_ccv_solve.c,8,8
extr_linuxdriversgpudrmamddisplaydccalcsbw_fixed.c_abs_i64.c,11,11
extr_mimikatzmodulessqlite3_omit.c_sqlite3_stmt_busy.c,20,20
extr_linuxdriversgpudrmi915i915_debugfs.c_i915_drop_caches_get.c,10,10
extr_linuxarchpowerpckvmbook3s_32_mmu.c_check_debug_ip.c,6,6
extr_linuxdriversnetfjesfjes_ethtool.c_fjes_get_regs_len.c,6,6
extr_linuxdriversmddm-cache-policy-smq.c_l_empty.c,11,11
extr_linuxsoundpcicmipci.c_snd_cmipci_spdif_mask_info.c,12,12
extr_linuxdriversstagingandroidashmem.c_range_before_page.c,12,12
extr_linuxdriversisdnhardwareeiconmessage.c_chi_to_channel.c,37,37
extr_linuxdriversmediadvb-frontendscx22700.c_cx22700_get_tune_settings.c,13,13
extr_linuxdriversgpudrmradeonrs780_dpm.c_rs780_get_ps.c,9,9
extr_linuxdriverstargetsbpsbp_target.c_sbp_write_pending_status.c,6,6
extr_kphp-kdbmsg-searchmsg-index-part.c_mymalloc.c,19,19
extr_obs-studiolibobsutilconfig-file.c_config_num_sections.c,7,7
extr_darwin-xnuosfmkarmmodel_dep.c_panic_print_symbol_name.c,5,5
extr_linuxscriptsgcc-pluginsgcc-common.h_cgraph_function_with_gimple_body_p.c,18,18
extr_linuxdriversedacedac_mc.c_edac_set_report_status.c,14,14
extr_linuxdriversclkclk.h___clk_get_hw.c,6,6
extr_linuxarchpowerpcmath-emufmr.c_fmr.c,15,15
extr_linuxarchx86mmmmap.c_mmap_address_hint_valid.c,27,27
extr_linuxsoundusbline6midibuf.c_line6_midibuf_reset.c,13,13
extr_linuxdriversmediatunerstda18271-fe.c_tda18271_get_bandwidth.c,14,14
extr_linuxsoundpciice1712maya44.c_maya_pb_route_shift.c,11,11
extr_linuxsoundsocpxapxa-ssp.c_pxa_ssp_set_dma_params.c,23,23
extr_linuxdriversnetwirelesstiwl1251io.c_wl1251_translate_mem_addr.c,11,11
extr_linuxdriversmediapcicobaltcobalt-omnitek.c_get_dma_direction.c,23,23
extr_linuxdriversmtdchipsmap_absent.c_map_absent_sync.c,5,5
extr_linuxdriversnetwirelessinteliwlwifidvmdevices.c_iwl6000_set_ct_threshold.c,11,11
extr_linuxdriversmediadvb-frontendsdib9000.c_dib9000_wakeup.c,6,6
extr_linuxarchpowerpcplatformspseriespseries.h_dlpar_cpu.c,7,7
extr_linuxarchpowerpcplatforms85xxmpc85xx_pm_ops.c_mpc85xx_irq_unmask.c,5,5
extr_linuxdriversstagingcomedidrivers..comedidev.h_comedi_check_trigger_arg_min.c,12,12
extr_reactosdll3rdpartylibtifftif_open.c_TIFFGetCloseProc.c,7,7
extr_linuxdriversusbstorageusb.c_get_protocol.c,12,12
extr_reactosdllwin32msiaction.c_msi_is_global_assembly.c,19,19
extr_linuxdriversvideoconsolevgacon.c_vgacon_clear.c,9,9
extr_linuxdriversmediapciivtvivtv-udma.c_ivtv_udma_get_page_info.c,59,59
extr_linuxdriversstagingrtlwifibtcoexisthalbtc8822b1ant.c_ex_btc8822b1ant_psd_scan.c,9,9
extr_linuxdriversstagingandroidionion.c_ion_dma_buf_kmap.c,14,14
extr_linuxdriversatalibata-scsi.c_ata_pio_use_silly.c,8,8
extr_linuxkernelbpfsockmap.c_smap_read_sock_done.c,7,7
extr_linuxfshugetlbfsinode.c_hugetlbfs_write_begin.c,13,13
extr_linuxdriversgpudrmnouveaunvkmsubdevthermfannil.c_nvkm_fannil_get.c,7,7
extr_linuxsecuritydevice_cgroup.c_may_allow_all.c,15,15
extr_linuxdriversnetethernetcadencemacb.h_gem_ptp_do_txstamp.c,8,8
extr_emscriptentestsfreealutsrcalutUtil.c__alutFormatGetBitsPerSample.c,15,15
extr_darwin-xnubsdkernuipc_socket2.c_pru_abort_notsupp.c,6,6
extr_linuxdriversnetethernetmellanoxmlxswpci.c_mlxsw_pci_queue_type_group_get.c,11,11
extr_php-srcextpcrepcre2libsljitsljitNativeTILEGX-encoder.c_get_Dest_X1.c,8,8
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_mul_dd_ll_Slot_inst_encode.c,7,7
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_wsr_excsave5_Slot_inst_encode.c,7,7
extr_linuxnetrdsib_ring.c_rds_ib_ring_unalloc.c,19,19
extr_curlsrctool_xattr.c_fwrite_xattr.c,7,7
extr_emscriptentestsnbody-javajava_lang_ref_ReferenceQueue.c___DELETE_java_lang_ref_ReferenceQueue.c,6,6
extr_linuxarchunicore32kernelsetup.c_c_stop.c,6,6
extr_obs-studiopluginslinux-v4l2v4l2-helpers.h_v4l2_unpack_tuple.c,15,15
extr_linuxdriversnetwirelessralinkrt2x00rt2x00lib.h_rt2x00crypto_tx_remove_iv.c,6,6
extr_BGAQRCode-Androidzbarsrcmainjnilibiconv-1.15libucs2internal.h_ucs2internal_wctomb.c,21,21
extr_linuxdriversnetethernetqlogicqedqed_sriov.h_qed_iov_setup.c,5,5
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_2_REG_PRIMALLOCTHRESHOLD.c,9,9
extr_linuxdriversgpudrmvmwgfxvmwgfx_binding.c_vmw_binding_state_list.c,6,6
extr_linuxdriverswatchdogs3c2410_wdt.c_s3c2410wdt_cpufreq_register.c,6,6
extr_linuxdriverss390blockdasd.c_dasd_state_unfmt_to_basic.c,9,9
extr_linuxdriversinfinibandhwmlx4mr.c_convert_access.c,58,58
extr_linuxdriversvideofbdevatafb.c_falcon_vbl_switcher.c,13,13
extr_linuxdriversgpudrmradeonr100.c_r100_pci_gart_get_page_entry.c,7,7
extr_rufussrcdos.c_IsLeapYear.c,18,18
extr_linuxsounddriversdummy.c_dummy_systimer_update.c,38,38
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_sll_Slot_xt_flix64_slot0_encode.c,7,7
extr_linuxdriversps3ps3-lpm.c_ps3_read_pm07_control.c,7,7
extr_darwin-xnulibkddkcdata.h_kcs_get_elem_count.c,12,12
extr_linuxdriversnetwirelessathwcn36xxdebug.h_wcn36xx_debugfs_init.c,5,5
extr_linuxdriversgpudrmmsmadrenoadreno_pm4.xml.h_A5XX_CP_DRAW_INDIRECT_2_INDIRECT_HI.c,9,9
extr_linuxsoundpcicmipci.c_snd_cmipci_spdif_stream_info.c,12,12
extr_linuxsecuritykeysinternal.h_keyctl_get_persistent.c,8,8
extr_php-srcextmbstringlibmbflfiltersmbfilter_jis.c_mbfl_filt_ident_jis.c,15,15
extr_reactosdriversfilesystemsbtrfsbalance.c_load_balance_args.c,61,61
extr_linuxdrivershidhid-roccat-koneplus.c_koneplus_profile_activated.c,9,9
extr_linuxdriversnetethernetciscoenicvnic_rq.h_vnic_rq_next_desc.c,8,8
extr_linuxdriversgpudrmomapdrmdssdss.h_sdi_uninit_port.c,5,5
extr_linuxdriverss390charsclp_rw.c_sclp_buffer_space.c,22,22
extr_linuxdriversmediai2cir-kbd-i2c.c_copy_codes.c,43,6644
extr_linuxkernelirqsettings.h_irq_settings_is_per_cpu.c,8,8
extr_linuxfscifssmb2ops.c_smb2_get_credits_field.c,18,18
extr_linuxdriversacpipci_root.c_acpi_pci_root_remap_iospace.c,6,6
extr_linuxdriversnethamradiomkiss.c_kiss_esc.c,49,6913
extr_linuxdriversmediausbdvb-usb-v2az6007.c_az6007_ci_slot_shutdown.c,7,7
extr_linuxarchx86kvmx86.c_kvm_get_apic_base.c,7,7
extr_linuxdriverscharpcmciacm4000_cs.c_calc_baudv.c,27,27
extr_linuxdriversusbcoreusb.h_usb_get_max_power.c,17,17
extr_emscriptentestssqlitespeedtest1.c_hexDigitValue.c,17,17
extr_h2olibcommon....depsssl-conservatoryopensslopenssl_hostname_validation.c_lowercase.c,13,13
extr_reactosdllwin32lpkbidi.c_resolveParagraphs.c,31,4865
extr_reactosdllwin32riched20string.c_ME_GetOptimalBuffer.c,9,9
extr_linuxdriversnvmehostnvme.h_nvme_nvm_update_nvm_info.c,5,5
extr_linuxdriversnetethernetmellanoxmlxswcore_thermal.c_mlxsw_thermal_get_mode.c,14,14
extr_linuxnetmac80211rate.h_rate_control_add_sta_debugfs.c,5,5
extr_linuxdriversnetwirelessrealtekrtl818xrtl8180max2820.c_max2820_rf_calc_rssi.c,28,28
extr_linuxdriversnetethernetchelsiocxgb4vfcxgb4vf_main.c_sge_queue_stop.c,6,6
extr_micropythonpyunicode.c_unichar_islower.c,12,12
extr_linuxdriversnetethernetticpts.h_cpts_is_tx_enabled.c,6,6
extr_linuxdriverspinctrlfreescalepinctrl-mxs.c_mxs_pinconf_set.c,10,10
extr_linuxdriversgpudrmamdpowerplayamd_powerplay.c_pp_dpm_fw_loading_complete.c,6,6
extr_linuxdriversnetbondingbond_main.c_bond_netpoll_cleanup.c,5,5
extr_linuxdriversnetethernetqlogicqedqed_sriov.h_qed_iov_wq_start.c,6,6
extr_linuxdriversmediaplatformomapomap_vout_vrfb.h_omap_vout_free_vrfb_buffers.c,5,5
extr_linuxdriversmediaradioradio-ma901.c_usb_ma901radio_suspend.c,7,7
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_Init.c,6,6
extr_linuxfscifssmb2ops.c_smb2_read_data_offset.c,9,9
extr_linuxfsjfssuper.c_jfs_quota_off_umount.c,5,5
extr_linuxdriversttyserialifx6x60.c_ifx_spi_decode_spi_header.c,43,43
extr_reactosmodulesrosappsapplicationswinfilewinefile.c_TypeOrderFromDirname.c,12,12
extr_linuxdriversfpgasocfpga-a10.c_socfpga_a10_fpga_compressed.c,24,24
extr_emscriptentestsnbody-javajava_util_ArrayList.c___DELETE_java_util_ArrayList.c,6,6
extr_reactosbaseapplicationsdxdiagd3dtest8.c_D3D8Test.c,6,6
extr_obs-studiolibobsutilthreading.h_pthread_mutex_init_value.c,12,12
extr_micropythondriverswiznet5kinternetdnsdns.c_DNS_init.c,12,12
extr_linuxdriversnetdsamv88e6xxxhwtstamp.c_mv88e6xxx_hwtstamp_free.c,5,5
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCILREFMASK_BF_STENCILWRITEMASK.c,9,9
extr_labq3map2commoncmdlib.c_LittleLong.c,6,6
extr_linuxdriversatmlanai.c_aal5_size.c,13,13
extr_reactoswin32ssprintingbasespoolsvnotifications.c__RpcRouterReplyPrinter.c,9,9
extr_linuxdriversgpudrmi915gvtgtt.c_gen8_gtt_set_64k_splited.c,9,9
extr_radare2librasmarchxtensagnuxtensa-modules.c_Operand_soffset_encode.c,16,16
extr_linuxdriversmmchostsdhci_f_sdh30.c_sdhci_f_sdh30_get_min_clock.c,6,6
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_ssi_Slot_inst_encode.c,7,7
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TPL1_TP_FS_TEX_OFFSET_SAMPLEROFFSET.c,9,9
